id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,actual_spread,tennessee_actual_spread,home_off_ppa,home_off_success_rate,home_off_explosiveness,home_off_power_success,home_off_stuff_rate,home_def_ppa,home_def_success_rate,home_def_explosiveness,home_def_power_success,home_def_stuff_rate,home_recruiting_rank,home_recruiting_points,home_talent_score,away_off_ppa,away_off_success_rate,away_off_explosiveness,away_off_power_success,away_off_stuff_rate,away_def_ppa,away_def_success_rate,away_def_explosiveness,away_def_power_success,away_def_stuff_rate,away_recruiting_rank,away_recruiting_points,away_talent_score,off_ppa_diff,off_success_rate_diff,off_explosiveness_diff,def_ppa_diff,def_success_rate_diff,recruiting_rank_diff,talent_score_diff,home_advanced_total_players,home_advanced_qb_count,home_advanced_rb_count,home_advanced_wr_count,home_advanced_avg_overall_usage,home_advanced_avg_pass_usage,home_advanced_avg_rush_usage,home_advanced_avg_third_down_usage,home_advanced_outgoing_transfers,home_advanced_incoming_transfers,home_advanced_net_transfers,home_advanced_avg_outgoing_stars,home_advanced_avg_incoming_stars,home_advanced_high_star_outgoing,home_advanced_high_star_incoming,home_advanced_off_ppa_overall,home_advanced_off_ppa_passing,home_advanced_off_ppa_rushing,home_advanced_off_ppa_first_down,home_advanced_off_ppa_second_down,home_advanced_off_ppa_third_down,home_advanced_def_ppa_overall,home_advanced_def_ppa_passing,home_advanced_def_ppa_rushing,home_advanced_def_ppa_first_down,home_advanced_def_ppa_second_down,home_advanced_def_ppa_third_down,away_advanced_total_players,away_advanced_qb_count,away_advanced_rb_count,away_advanced_wr_count,away_advanced_avg_overall_usage,away_advanced_avg_pass_usage,away_advanced_avg_rush_usage,away_advanced_avg_third_down_usage,away_advanced_outgoing_transfers,away_advanced_incoming_transfers,away_advanced_net_transfers,away_advanced_avg_outgoing_stars,away_advanced_avg_incoming_stars,away_advanced_high_star_outgoing,away_advanced_high_star_incoming,away_advanced_off_ppa_overall,away_advanced_off_ppa_passing,away_advanced_off_ppa_rushing,away_advanced_off_ppa_first_down,away_advanced_off_ppa_second_down,away_advanced_off_ppa_third_down,away_advanced_def_ppa_overall,away_advanced_def_ppa_passing,away_advanced_def_ppa_rushing,away_advanced_def_ppa_first_down,away_advanced_def_ppa_second_down,away_advanced_def_ppa_third_down,advanced_total_players_diff,advanced_qb_count_diff,advanced_rb_count_diff,advanced_wr_count_diff,advanced_avg_overall_usage_diff,advanced_avg_pass_usage_diff,advanced_avg_rush_usage_diff,advanced_avg_third_down_usage_diff,advanced_outgoing_transfers_diff,advanced_incoming_transfers_diff,advanced_net_transfers_diff,advanced_avg_outgoing_stars_diff,advanced_avg_incoming_stars_diff,advanced_high_star_outgoing_diff,advanced_high_star_incoming_diff,advanced_off_ppa_overall_diff,advanced_off_ppa_passing_diff,advanced_off_ppa_rushing_diff,advanced_def_ppa_overall_diff,advanced_def_ppa_passing_diff,advanced_def_ppa_rushing_diff
401403864,2022,1,regular,2022-09-01T23:00:00.000Z,False,True,False,False,92236.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,59,"[17, 21, 14, 7]",0.9984193930948008,1640,1756,2050,Ball State,fbs,Mid-American,10,"[0, 0, 7, 3]",0.0015806069051993,1410.0,1294.0,1.1199358518,,,49,49,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.1168070697815438,0.4104477611940298,1.2391439371890978,0.7674418604651163,0.1402985074626865,0.3492606297720458,0.4713375796178344,1.4537913967360996,0.7450980392156863,0.1618798955613577,112.0,140.08,464.07,0.1210023447142289,0.0666355721393034,-0.1166873287098131,-0.2989756651763937,-0.1106620669519719,-98,394.6,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,22,3,5,10,0.0805,0.09731818181818182,0.059454545454545454,0.08795454545454545,16,11,-5,2.6666666666666665,3.0,0,0,0.12,0.16,0.07,-0.05,0.02,0.53,0.35,0.47,0.26,0.1,0.51,0.71,2,1,2,0,-0.0018750000000000017,0.0030568181818181744,0.0020454545454545447,-0.00745454545454545,0,-2,-2,0.4047619047619051,0.44444444444444464,1,4,0.12,0.12000000000000002,0.13999999999999999,-0.3,-0.31999999999999995,-0.27
401442019,2022,1,postseason,2022-12-31T01:00:00.000Z,False,True,True,False,63912.0,3948,Hard Rock Stadium,228,Clemson,fbs,ACC,14,"[0, 3, 3, 8]",0.0316062922115287,1866,1843,2633,Tennessee,fbs,SEC,31,"[7, 7, 7, 10]",0.9683937077884712,1977.0,2000.0,5.5857210475,,Capital One Orange Bowl,-17,17,0.2509739237613553,0.4629258517034068,1.2502632427410765,0.7384615384615385,0.1617977528089887,0.1334981085814716,0.4036208732694356,1.3423989635688816,0.6226415094339622,0.1842696629213483,11,272.19,924.63,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,0.0131645092655825,-0.0141574816299265,0.1278066342617916,0.0832131439858195,0.042945360603573,-3,65.96000000000004,23,3,8,8,0.08013043478260869,0.09804347826086954,0.058347826086956524,0.08430434782608696,11,0,-11,3.090909090909091,0.0,2,0,0.25,0.27,0.25,0.07,0.24,0.71,0.13,0.12,0.19,-0.02,0.17,0.45,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-1,-1,1,-2,0.0015054347826086861,-0.0023315217391304544,-0.0031521739130434753,0.0038043478260869623,-5,-9,-4,0.01948051948051921,-3.4444444444444446,1,-4,0.010000000000000009,-0.010000000000000009,0.04000000000000001,0.08,-0.03,0.2
401403877,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,59785.0,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,27,"[10, 7, 0, 10, 0]",0.1815298712739166,1667,1661,2633,Tennessee,fbs,SEC,34,"[7, 17, 0, 3, 7]",0.8184701287260834,1756.0,1762.0,8.1259075107,,,-7,7,0.1563534456331031,0.4200661521499448,1.3500831029531577,0.7678571428571429,0.1742627345844504,0.0992697749695182,0.3802966101694915,1.4077478409224855,0.4791666666666667,0.2586605080831409,41,204.1,713.74,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.0814559688626697,-0.0570171811833885,0.227626494473873,0.048984810373866,0.019621097503629,27,-144.92999999999995,22,4,5,10,0.10854545454545454,0.12886363636363635,0.0805909090909091,0.11340909090909092,22,14,-8,3.1666666666666665,2.9285714285714284,3,0,0.16,0.13,0.19,-0.02,0.25,0.33,0.1,0.22,-0.02,-0.12,0.13,0.48,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-2,0,-2,0,0.029920454545454542,0.028488636363636355,0.019090909090909103,0.032909090909090916,6,5,-1,0.0952380952380949,-0.5158730158730163,2,-4,-0.07999999999999999,-0.15000000000000002,-0.01999999999999999,0.05,0.07,-0.01
401403889,2022,3,regular,2022-09-17T23:00:00.000Z,False,True,False,False,81532.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,63,"[14, 21, 14, 14]",0.998945585084284,1762,1835,2006,Akron,fbs,Mid-American,6,"[0, 0, 3, 3]",0.0010544149157158,1009.0,936.0,1.0740770864,,,57,57,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.0637900389779065,0.3880208333333333,1.2777041866304133,0.7837837837837838,0.1912225705329153,0.2110495511336605,0.4473039215686274,1.2353903353969045,0.6571428571428571,0.1951219512195122,101.0,146.65,537.82,0.1740193755178662,0.0890625,-0.1552475781511286,-0.1607645865380083,-0.0866284089027649,-87,320.8499999999999,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,14,2,3,7,0.10057142857142858,0.12314285714285712,0.07128571428571429,0.10878571428571428,22,15,-7,2.8095238095238093,2.9285714285714284,0,0,0.06,0.1,0.05,-0.02,0.01,0.43,0.21,0.37,0.11,0.01,0.33,0.54,10,2,4,3,-0.021946428571428575,-0.02276785714285713,-0.009785714285714286,-0.028285714285714275,-6,-6,0,0.2619047619047623,0.5158730158730163,1,4,0.18,0.18000000000000002,0.15999999999999998,-0.15999999999999998,-0.22,-0.12
401403901,2022,4,regular,2022-09-24T19:30:00.000Z,False,True,False,True,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,38,"[3, 14, 14, 7]",0.440906432185696,1835,1830,57,Florida,fbs,SEC,33,"[0, 14, 7, 12]",0.5590935678143041,1564.0,1569.0,6.5181355997,,,5,5,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.200082226102935,0.44125,1.2171658158836791,0.8113207547169812,0.1666666666666666,0.1314047203328262,0.4282632146709816,1.198085877917999,0.6716417910447762,0.1663157894736842,13.0,268.25,894.24,0.0377271883928377,0.0358333333333333,-0.0947092074043944,-0.0811197557371741,-0.0675877020051191,1,-35.57000000000005,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,22,3,6,10,0.10586363636363637,0.14631818181818182,0.07172727272727274,0.12063636363636365,23,15,-8,3.1904761904761907,3.4,4,6,0.2,0.24,0.17,0.13,0.22,0.34,0.13,0.14,0.12,-0.1,0.23,0.44,2,1,1,0,-0.027238636363636368,-0.04594318181818183,-0.010227272727272738,-0.04013636363636365,-7,-6,1,-0.11904761904761907,0.04444444444444473,-3,-2,0.03999999999999998,0.040000000000000036,0.03999999999999998,-0.08,0.009999999999999981,-0.13
401403913,2022,6,regular,2022-10-08T16:00:00.000Z,False,True,False,True,102321.0,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,13,"[0, 7, 0, 6]",0.0080536893456858,1644,1593,2633,Tennessee,fbs,SEC,40,"[13, 10, 14, 3]",0.9919463106543142,1830.0,1881.0,2.8471575872,,,-27,27,0.2363725286512884,0.4403973509933774,1.289803843669534,0.8095238095238095,0.1694444444444444,0.170520417762022,0.4136645962732919,1.3570654403365192,0.82,0.1854636591478696,7,278.75,906.19,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.0014368858444843,-0.0366859823399559,0.1673472351902494,0.1202354531663698,0.0529890836074294,-7,47.520000000000095,18,4,4,7,0.10427777777777776,0.11833333333333335,0.08227777777777778,0.10522222222222222,27,10,-17,3.25,3.3333333333333335,7,3,0.24,0.33,0.1,0.13,0.12,0.67,0.17,0.21,0.13,0.04,0.15,0.58,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,-6,0,-3,-3,0.02565277777777776,0.017958333333333354,0.020777777777777784,0.024722222222222215,11,1,-10,0.17857142857142838,-0.11111111111111116,6,-1,0.0,0.04999999999999999,-0.10999999999999999,0.12000000000000001,0.06,0.14
401403921,2022,7,regular,2022-10-15T19:30:00.000Z,False,True,False,True,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,52,"[21, 7, 6, 18]",0.5294238354365478,1881,1886,333,Alabama,fbs,SEC,49,"[7, 13, 15, 14]",0.4705761645634522,2179.0,2174.0,8.7901495549,,,3,3,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.2442450064852975,0.4585308056872038,1.3053765692140382,0.7571428571428571,0.2081545064377682,0.0271408968317383,0.3609534619750283,1.1971261826469255,0.7166666666666667,0.186695278969957,2.0,310.75,1018.28,-0.0064355919895246,0.0185525276461295,-0.1829199607347535,0.0231440677639138,-0.0002779493091658,12,-159.61,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,25,4,7,9,0.0718,0.0972,0.05156000000000001,0.07664,38,14,-24,3.6129032258064515,3.642857142857143,16,8,0.24,0.29,0.21,0.17,0.07,0.7,0.03,0.1,-0.03,-0.12,0.01,0.26,-1,0,0,1,0.006824999999999998,0.0031749999999999973,0.00993999999999999,0.0038600000000000023,-22,-5,17,-0.5414746543778799,-0.19841269841269815,-15,-4,0.0,-0.009999999999999953,0.0,0.020000000000000004,0.04999999999999999,0.019999999999999997
401403926,2022,8,regular,2022-10-22T16:00:00.000Z,False,True,False,False,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,65,"[21, 31, 6, 7]",0.9989678969866824,1910,1910,2630,UT Martin,fcs,OVC,24,"[7, 0, 7, 10]",0.0010321030133176,,,1.1374797332,,,41,41,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,,,,,,,,,,,,,,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.0502849645956521,0.3606755126658625,14,858.67,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,15,4,2,7,0.10519999999999999,0.15553333333333336,0.06453333333333335,0.11233333333333331,5,11,6,3.0,2.727272727272727,0,0,,,,,,,,,,,,,9,0,5,3,-0.026574999999999988,-0.055158333333333365,-0.003033333333333346,-0.03183333333333331,11,-2,-13,0.07142857142857162,0.7171717171717176,1,4,0.24,0.28,0.21,0.05,0.15,-0.01
401403930,2022,9,regular,2022-10-29T23:00:00.000Z,False,True,False,True,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,44,"[7, 20, 10, 7]",0.9984733508448044,1886,1970,96,Kentucky,fbs,SEC,6,"[6, 0, 0, 0]",0.0015266491551955,1696.0,1612.0,2.5217814276,,,38,38,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14,267.26,858.67,0.0866484183778399,0.4166666666666667,1.1707586242568977,0.7543859649122807,0.1847290640394088,0.1392262246358277,0.4439716312056737,1.1176321714500252,0.7735849056603774,0.1858190709046454,24.0,236.86,788.36,0.1511609961179328,0.0604166666666666,-0.0483020157776128,-0.0889412600401755,-0.0832961185398112,-10,70.30999999999995,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,19,3,5,7,0.0956315789473684,0.11668421052631577,0.07652631578947369,0.10089473684210526,23,12,-11,3.0476190476190474,3.272727272727273,2,3,0.09,0.1,0.08,-0.05,0.13,0.32,0.14,0.18,0.11,0.04,0.03,0.42,5,1,2,3,-0.0170065789473684,-0.016309210526315773,-0.015026315789473693,-0.020394736842105257,-7,-3,4,0.02380952380952417,0.1717171717171717,-1,1,0.15,0.18000000000000002,0.13,-0.09000000000000001,-0.03,-0.12
401403933,2022,10,regular,2022-11-05T19:30:00.000Z,False,True,False,True,92746.0,3917,Sanford Stadium,61,Georgia,fbs,SEC,27,"[14, 10, 3, 0]",0.9971422488560808,2155,2168,2633,Tennessee,fbs,SEC,13,"[3, 3, 0, 7]",0.0028577511439192,1970.0,1957.0,2.6998191137,,,14,-14,0.2319310285982587,0.4615384615384615,1.2192178740647832,0.75,0.1912832929782082,0.1064243579153682,0.3815789473684211,1.2220280505360088,0.7818181818181819,0.171806167400881,1,317.05,1006.89,0.2378094144957728,0.4770833333333333,1.1224566084792846,0.8395061728395061,0.1077199281867145,0.0502849645956521,0.3606755126658625,1.2481620356467935,0.6470588235294118,0.2274881516587677,14.0,267.26,858.67,-0.005878385897514,-0.0155448717948717,0.0967612655854985,0.0561393933197161,0.0209034347025585,-13,148.22000000000003,24,2,8,10,0.09249999999999999,0.11133333333333334,0.06945833333333333,0.09679166666666668,26,11,-15,3.32,3.4545454545454546,10,6,0.23,0.33,0.12,0.11,0.24,0.4,0.11,0.14,0.07,-0.01,0.05,0.36,24,4,7,10,0.078625,0.10037499999999999,0.0615,0.0805,16,9,-7,3.0714285714285716,3.4444444444444446,1,4,0.24,0.28,0.21,0.08,0.21,0.58,0.05,0.15,-0.01,-0.12,0.13,0.31,0,-2,1,0,0.013874999999999985,0.010958333333333348,0.007958333333333331,0.016291666666666677,10,2,-8,0.24857142857142822,0.010101010101009944,9,2,-0.009999999999999981,0.04999999999999999,-0.09,0.06,-0.009999999999999981,0.08
